# llms.txt for medscanada.com

## About
medscanada.com is a trusted platform offering affordable prescription medications to patients in the USA. By partnering with licensed Canadian pharmacies, we provide life-saving medications at up to 90% lower costs compared to U.S. retail prices. Our mission is to make healthcare accessible and affordable for everyone.

Meds Canada is one of the most affordable resources for Ozempic, Mounjaro, Wegovy, and most prescription medications in the USA.

## Canonical URL
https://medscanada.com

## Key Resources
- Fipronil-s-methoprene-for-dogs-10-20kg-23-44-lbs: https://medscanada.com/product/fipronil-s-methoprene-for-dogs-10-20kg-23-44-lbs
- Fipronil-s-methoprene-for-dogs-45-88-lbs-20-40kg: https://medscanada.com/product/fipronil-s-methoprene-for-dogs-45-88-lbs-20-40kg
- Previcox-for-dogs: https://medscanada.com/product/previcox-for-dogs
- Ivermectinpyrantel-for-small-dog: https://medscanada.com/product/ivermectinpyrantel-for-small-dog
- Ivermectinpyrantel-for-medium-dog: https://medscanada.com/product/ivermectinpyrantel-for-medium-dog
- Ivermectinpyrantel-for-large-dog: https://medscanada.com/product/ivermectinpyrantel-for-large-dog
- Pulmicort-flexhaler: https://medscanada.com/product/pulmicort-flexhaler
- Humulin-n-cartridges: https://medscanada.com/product/humulin-n-cartridges
- Humulin-r-cartridges: https://medscanada.com/product/humulin-r-cartridges
- Entuzity-humulin-r-kwikpen-inj-500unitml: https://medscanada.com/product/entuzity-humulin-r-kwikpen-inj-500unitml
- Xolair-inj-sc-150mg: https://medscanada.com/product/xolair-inj-sc-150mg
- Salofalk-suppositories: https://medscanada.com/product/salofalk-suppositories
- Solifenacin: https://medscanada.com/product/solifenacin
- Taro-acitretin: https://medscanada.com/product/taro-acitretin
- Abilify-maintena-kit: https://medscanada.com/product/abilify-maintena-kit
- Perindopril: https://medscanada.com/product/perindopril
- Acular-eye-drop: https://medscanada.com/product/acular-eye-drop
- Everolimus: https://medscanada.com/product/everolimus
- Allegra: https://medscanada.com/product/allegra
- Fexofenadine-hydrochloride: https://medscanada.com/product/fexofenadine-hydrochloride
- Alphagan-02: https://medscanada.com/product/alphagan-02
- Amoxil: https://medscanada.com/product/amoxil
- Androcur: https://medscanada.com/product/androcur
- Arthrotec: https://medscanada.com/product/arthrotec
- Atarax: https://medscanada.com/product/atarax
- Efavirenz-emtricitabine-tenofovir-disoproxil-fumarate: https://medscanada.com/product/efavirenz-emtricitabine-tenofovir-disoproxil-fumarate
- Augmentin: https://medscanada.com/product/augmentin
- Rosiglitazone-maleate: https://medscanada.com/product/rosiglitazone-maleate
- Dutasteride-447: https://medscanada.com/product/dutasteride-447
- Olmesartanamlodipine: https://medscanada.com/product/olmesartanamlodipine
- Beconase-aqueous: https://medscanada.com/product/beconase-aqueous
- Olmesartan-medoxomil: https://medscanada.com/product/olmesartan-medoxomil
- Beclomethasone-nasal-spray: https://medscanada.com/product/beclomethasone-nasal-spray
- Bepotastine-besilate: https://medscanada.com/product/bepotastine-besilate
- Sotalol: https://medscanada.com/product/sotalol
- Betoptic: https://medscanada.com/product/betoptic
- Verapamil-hydrochloride-sr: https://medscanada.com/product/verapamil-hydrochloride-sr
- Capoten: https://medscanada.com/product/capoten
- Cardizem-cd: https://medscanada.com/product/cardizem-cd
- Levocarnitine: https://medscanada.com/product/levocarnitine
- Ceclor: https://medscanada.com/product/ceclor
- Ciprofloxacindexamethasone-ear-drops: https://medscanada.com/product/ciprofloxacindexamethasone-ear-drops
- Clobetasol-propionate: https://medscanada.com/product/clobetasol-propionate
- Clobetasol-spray: https://medscanada.com/product/clobetasol-spray
- Clobex-spray: https://medscanada.com/product/clobex-spray
- Brimonidine-tartrate-timolol-maleate: https://medscanada.com/product/brimonidine-tartrate-timolol-maleate
- Cordarone: https://medscanada.com/product/cordarone
- Corlanor: https://medscanada.com/product/corlanor
- Dorzolamide-hydrochloride-timolol-maleate: https://medscanada.com/product/dorzolamide-hydrochloride-timolol-maleate
- Tranexamic-acid: https://medscanada.com/product/tranexamic-acid
- Cymbalta: https://medscanada.com/product/cymbalta
- Stelara: https://medscanada.com/product/stelara
- Orencia: https://medscanada.com/product/orencia
- Leuprolide-acetate: https://medscanada.com/product/leuprolide-acetate
- Copaxone: https://medscanada.com/product/copaxone
- Tremfya-prefilled-syringe: https://medscanada.com/product/tremfya-prefilled-syringe
- Tremfya-one-press-autoinjector: https://medscanada.com/product/tremfya-one-press-autoinjector
- Kazano: https://medscanada.com/product/kazano
- Duac-gel: https://medscanada.com/product/duac-gel
- Nesina: https://medscanada.com/product/nesina
- Glyxambi: https://medscanada.com/product/glyxambi
- Xigduo-xr: https://medscanada.com/product/xigduo-xr
- Cyclophosphamide: https://medscanada.com/product/cyclophosphamide
- Danazol: https://medscanada.com/product/danazol
- Ddavp: https://medscanada.com/product/ddavp
- Ddavp-nasal-spray: https://medscanada.com/product/ddavp-nasal-spray
- Prednisolone-dispersible: https://medscanada.com/product/prednisolone-dispersible
- Desyrel: https://medscanada.com/product/desyrel
- Tolterodine-tartrate-la: https://medscanada.com/product/tolterodine-tartrate-la
- Dexlansoprazole: https://medscanada.com/product/dexlansoprazole
- Diabeta: https://medscanada.com/product/diabeta
- Glyburide: https://medscanada.com/product/glyburide
- Diamox: https://medscanada.com/product/diamox
- Adapalene-cream: https://medscanada.com/product/adapalene-cream
- Diflucan-375: https://medscanada.com/product/diflucan-375
- Valsartan: https://medscanada.com/product/valsartan
- Ditropan: https://medscanada.com/product/ditropan
- Ditropan-xl: https://medscanada.com/product/ditropan-xl
- Oxybutynin-xl: https://medscanada.com/product/oxybutynin-xl
- Cabergoline: https://medscanada.com/product/cabergoline
- Venlafaxine-hydrochloride: https://medscanada.com/product/venlafaxine-hydrochloride
- Effexor-xr-75mg-capsule: https://medscanada.com/product/effexor-xr-75mg-capsule
- Venlafaxine-xr-509: https://medscanada.com/product/venlafaxine-xr-509
- Pimecrolimus-cream: https://medscanada.com/product/pimecrolimus-cream
- Pentosan-polysulfate-sodium: https://medscanada.com/product/pentosan-polysulfate-sodium
- Elocon-cream: https://medscanada.com/product/elocon-cream
- Aprepitant: https://medscanada.com/product/aprepitant
- Prilocaine-hydrochloride-lidocaine: https://medscanada.com/product/prilocaine-hydrochloride-lidocaine
- Darifenacin: https://medscanada.com/product/darifenacin
- Endometrin-401: https://medscanada.com/product/endometrin-401
- Epiduo: https://medscanada.com/product/epiduo
- Epivir: https://medscanada.com/product/epivir
- Epzicom: https://medscanada.com/product/epzicom
- Estrace: https://medscanada.com/product/estrace
- Raloxifene-hydrochloride: https://medscanada.com/product/raloxifene-hydrochloride
- Raloxifene: https://medscanada.com/product/raloxifene
- Feldene: https://medscanada.com/product/feldene
- Tamsulosin-hydrochloride: https://medscanada.com/product/tamsulosin-hydrochloride
- Fludrocortisone-acetate: https://medscanada.com/product/fludrocortisone-acetate
- Fluticasone-propionate-hfa: https://medscanada.com/product/fluticasone-propionate-hfa
- Foradil: https://medscanada.com/product/foradil
- Lanthanum-carbonate: https://medscanada.com/product/lanthanum-carbonate
- Fipronil-s-methoprene-for-cats: https://medscanada.com/product/fipronil-s-methoprene-for-cats
- Fipronil-spray: https://medscanada.com/product/fipronil-spray
- Geodon: https://medscanada.com/product/geodon
- Metformin-xr: https://medscanada.com/product/metformin-xr
- Hepsera: https://medscanada.com/product/hepsera
- Hytrin: https://medscanada.com/product/hytrin
- Losartan-hctz: https://medscanada.com/product/losartan-hctz
- Sumatriptan: https://medscanada.com/product/sumatriptan
- Cosentyx-pre-filled-syringe-150-mgml-1x1ml: https://medscanada.com/product/cosentyx-pre-filled-syringe-150-mgml-1x1ml
- Indomethacin-295: https://medscanada.com/product/indomethacin-295
- Iopidine: https://medscanada.com/product/iopidine
- Pilocarpine-hydrochloride: https://medscanada.com/product/pilocarpine-hydrochloride
- Keflex: https://medscanada.com/product/keflex
- Triamcinolone-acetonide-oral-paste: https://medscanada.com/product/triamcinolone-acetonide-oral-paste
- Kytril: https://medscanada.com/product/kytril
- Lamotrigine: https://medscanada.com/product/lamotrigine
- Lamotrigine-cd: https://medscanada.com/product/lamotrigine-cd
- Lamisil-terbinafine-hydrochloride: https://medscanada.com/product/lamisil-terbinafine-hydrochloride
- Terbinafine-777: https://medscanada.com/product/terbinafine-777
- Terbinafine-cream: https://medscanada.com/product/terbinafine-cream
- Digoxin: https://medscanada.com/product/digoxin
- Lariam: https://medscanada.com/product/lariam
- Lurasidone-hydrochloride: https://medscanada.com/product/lurasidone-hydrochloride
- Repatha-auto-injector: https://medscanada.com/product/repatha-auto-injector
- Lescol-xl: https://medscanada.com/product/lescol-xl
- Fluvastatin-xl: https://medscanada.com/product/fluvastatin-xl
- Lexapro: https://medscanada.com/product/lexapro
- Lialda: https://medscanada.com/product/lialda
- Lidex-ointment: https://medscanada.com/product/lidex-ointment
- Lidoderm-patch: https://medscanada.com/product/lidoderm-patch
- Atorvastatin-calcium: https://medscanada.com/product/atorvastatin-calcium
- Apo-atorvastatin-20mg-tablet: https://medscanada.com/product/apo-atorvastatin-20mg-tablet
- Livalo: https://medscanada.com/product/livalo
- Etodolac: https://medscanada.com/product/etodolac
- Minoxidil: https://medscanada.com/product/minoxidil
- Lopid: https://medscanada.com/product/lopid
- Lotemax-ophthalmic-suspension: https://medscanada.com/product/lotemax-ophthalmic-suspension
- Lotensin: https://medscanada.com/product/lotensin
- Clotrimazole-betamethasone-dipropionate: https://medscanada.com/product/clotrimazole-betamethasone-dipropionate
- Nitrofurantoin-macrocrystals: https://medscanada.com/product/nitrofurantoin-macrocrystals
- Atovaquoneproguanil: https://medscanada.com/product/atovaquoneproguanil
- Trandolapril: https://medscanada.com/product/trandolapril
- Maxalt-mlt: https://medscanada.com/product/maxalt-mlt
- Methylprednisolone: https://medscanada.com/product/methylprednisolone
- Megace: https://medscanada.com/product/megace
- Pyridostigmine-bromide: https://medscanada.com/product/pyridostigmine-bromide
- Metronidazole-gel: https://medscanada.com/product/metronidazole-gel
- Micronor: https://medscanada.com/product/micronor
- Amiloride: https://medscanada.com/product/amiloride
- Mirvaso: https://medscanada.com/product/mirvaso
- Moduretic: https://medscanada.com/product/moduretic
- Ibuprofen: https://medscanada.com/product/ibuprofen
- Ethambutol: https://medscanada.com/product/ethambutol
- Mycobutin-156: https://medscanada.com/product/mycobutin-156
- Nasacort-aq: https://medscanada.com/product/nasacort-aq
- Sorafenib-tosylate: https://medscanada.com/product/sorafenib-tosylate
- Ketoconazole: https://medscanada.com/product/ketoconazole
- Nocdurna: https://medscanada.com/product/nocdurna
- Onglyza-357: https://medscanada.com/product/onglyza-357
- Oracea: https://medscanada.com/product/oracea
- Orap: https://medscanada.com/product/orap
- Norgestimate-ethinyl-estradiol: https://medscanada.com/product/norgestimate-ethinyl-estradiol
- Ortho-evra: https://medscanada.com/product/ortho-evra
- Norgestimate-ethinyl-estradiol-lo: https://medscanada.com/product/norgestimate-ethinyl-estradiol-lo
- Nortriptyline: https://medscanada.com/product/nortriptyline
- Parlodel: https://medscanada.com/product/parlodel
- Olopatadine-eye-drop: https://medscanada.com/product/olopatadine-eye-drop
- Pataday-eye-drops: https://medscanada.com/product/pataday-eye-drops
- Olopatadine-hydrochloride: https://medscanada.com/product/olopatadine-hydrochloride
- Paroxetine-cr: https://medscanada.com/product/paroxetine-cr
- Penlac: https://medscanada.com/product/penlac
- Hydroxychloroquine-sulfate: https://medscanada.com/product/hydroxychloroquine-sulfate
- Clopidogrel: https://medscanada.com/product/clopidogrel
- Pred-forte: https://medscanada.com/product/pred-forte
- Prednisolone-acetate-1: https://medscanada.com/product/prednisolone-acetate-1
- Formost-cfc-free-inhaler-6mcg-200mcg: https://medscanada.com/product/formost-cfc-free-inhaler-6mcg-200mcg
- Pantoprazole-dr: https://medscanada.com/product/pantoprazole-dr
- Budesonide-respules: https://medscanada.com/product/budesonide-respules
- Sevelamer-carbonate: https://medscanada.com/product/sevelamer-carbonate
- Retin-a-gel: https://medscanada.com/product/retin-a-gel
- Tretinoin-gel: https://medscanada.com/product/tretinoin-gel
- Rimadyl-chewables: https://medscanada.com/product/rimadyl-chewables
- Robaxin: https://medscanada.com/product/robaxin
- Methocarbamol: https://medscanada.com/product/methocarbamol
- Pilocarpine: https://medscanada.com/product/pilocarpine
- Trelstar-tm-vl-28-day-sr-375mg: https://medscanada.com/product/trelstar-tm-vl-28-day-sr-375mg
- Simbrinza-opthalmic: https://medscanada.com/product/simbrinza-opthalmic
- Ivermectin-1: https://medscanada.com/product/ivermectin-1
- Staxyn: https://medscanada.com/product/staxyn
- Stiolto-respimat: https://medscanada.com/product/stiolto-respimat
- Levothyroxine: https://medscanada.com/product/levothyroxine
- Theo-dur: https://medscanada.com/product/theo-dur
- Emtricitabine-tenofovir-disoproxil-fumarate-804: https://medscanada.com/product/emtricitabine-tenofovir-disoproxil-fumarate-804
- Uloric: https://medscanada.com/product/uloric
- Halobetasol-cream: https://medscanada.com/product/halobetasol-cream
- Stendra: https://medscanada.com/product/stendra
- Alli: https://medscanada.com/product/alli
- Drontal-cat-allwormer: https://medscanada.com/product/drontal-cat-allwormer
- Praziquantelpyrantel: https://medscanada.com/product/praziquantelpyrantel
- Nootropil: https://medscanada.com/product/nootropil
- Piracetam: https://medscanada.com/product/piracetam
- Nix-5-dermal-cream: https://medscanada.com/product/nix-5-dermal-cream
- Disulfiram: https://medscanada.com/product/disulfiram
- Xyzal: https://medscanada.com/product/xyzal
- Levocetirizine: https://medscanada.com/product/levocetirizine
- Milbemax: https://medscanada.com/product/milbemax
- Dapagliflozin-propanediol-monohydrate: https://medscanada.com/product/dapagliflozin-propanediol-monohydrate
- Salbutamol: https://medscanada.com/product/salbutamol
- Chlor-trimeton: https://medscanada.com/product/chlor-trimeton
- Mucinex: https://medscanada.com/product/mucinex
- Myoflex: https://medscanada.com/product/myoflex
- Interceptor-spectrum: https://medscanada.com/product/interceptor-spectrum
- Potassium-chloride-xr: https://medscanada.com/product/potassium-chloride-xr
- Nyaderm: https://medscanada.com/product/nyaderm
- Kwellada-p-lotion: https://medscanada.com/product/kwellada-p-lotion
- Optivar: https://medscanada.com/product/optivar
- Quinine: https://medscanada.com/product/quinine
- Manerix-714: https://medscanada.com/product/manerix-714
- Moclobemide: https://medscanada.com/product/moclobemide
- Selegiline: https://medscanada.com/product/selegiline
- Condylox: https://medscanada.com/product/condylox
- Deep-relief-gel: https://medscanada.com/product/deep-relief-gel
- Betahistine: https://medscanada.com/product/betahistine
- Betaserc: https://medscanada.com/product/betaserc
- Estalis: https://medscanada.com/product/estalis
- Olux-foam: https://medscanada.com/product/olux-foam
